Target;Item;Condition;Sentence;Target_long;Completion;Part;Cloze;Cloze_Balanced;Association_Noun;Association_Verb;Association_MainVerb;Stimulus_tf;Prime;secretgpt2_surp;leo13b_surp;secretgpt2_bpe_split;leo13b_bpe_split
Schiff;98;D;Zufrieden verrührte der Pirat, der die Fehde austrug,;das Schiff;und übernahm das Kommando.;0;0.0;1;2.3;1.4;1.1;Zufrieden verrührte der Pirat , der die Fehde austrug , das Schiff;Fehde;1.8772579431533811;10.222553253173828;0;0
Aktie;99;A;Sofort kauft der Börsenmakler, der die Börse betreten hat,;die Aktie;und berichtet seinem Auftraggeber.;0;0.75;1;6.9;1.1;6.5;Sofort kauft der Börsenmakler , der die Börse betreten hat , die Aktie;Börse;5.877232551574707;2.7623047828674316;0;1
Aktie;99;B;Sofort kauft der Börsenmakler, der den Whiskey eingeschenkt hat,;die Aktie;und berichtet seinem Auftraggeber.;0;0.83;1;1.4;1.6;6.5;Sofort kauft der Börsenmakler , der den Whiskey eingeschenkt hat , die Aktie;Whiskey;9.481241226196287;6.654625833034515;0;1
Aktie;99;C;Sofort knabbert der Börsenmakler, der die Börse betreten hat,;die Aktie;und berichtet seinem Auftraggeber.;0;0.0;1;6.9;1.1;1.4;Sofort knabbert der Börsenmakler , der die Börse betreten hat , die Aktie;Börse;7.791101932525635;9.649186968803406;0;1
Aktie;99;D;Sofort knabbert der Börsenmakler, der den Whiskey eingeschenkt hat,;die Aktie;und berichtet seinem Auftraggeber.;0;0.0;1;1.4;1.6;1.4;Sofort knabbert der Börsenmakler , der den Whiskey eingeschenkt hat , die Aktie;Whiskey;10.355562210083008;13.00930392742157;0;1
Loch;100;A;Gestern bohrte der Handwerker, der die Bohrmaschine hielt,;das Loch;in die Decke.;0;1.0;0;6.5;2.0;6.9;Gestern bohrte der Handwerker , der die Bohrmaschine hielt , das Loch;Bohrmaschine;2.579045057296753;1.1349780121818185;0;1
Loch;100;B;Gestern bohrte der Handwerker, der das Kaugummi kaute,;das Loch;in die Decke.;0;0.75;0;1.4;1.7;6.9;Gestern bohrte der Handwerker , der das Kaugummi kaute , das Loch;Kaugummi;4.938445568084717;1.365943305194378;0;1
Loch;100;C;Gestern warf der Handwerker, der die Bohrmaschine hielt,;das Loch;in die Decke.;0;0.0;0;6.5;2.0;3.9;Gestern warf der Handwerker , der die Bohrmaschine hielt , das Loch;Bohrmaschine;5.588171482086182;5.444512590765953;0;1
Loch;100;D;Gestern warf der Handwerker, der das Kaugummi kaute,;das Loch;in die Decke.;0;0.0;0;1.4;1.7;3.9;Gestern warf der Handwerker , der das Kaugummi kaute , das Loch;Kaugummi;9.472053527832031;7.23450493812561;0;1
Blutdruck;101;A;Am Morgen misst der Arzthelfer, der das Messgerät hält,;den Blutdruck;und den Blutzucker.;3;0.58;1;6.8;1.6;6.7;Am Morgen misst der Arzthelfer , der das Messgerät hält , den Blutdruck;Messgerät;2.3105716705322266;0.740196813523653;0;1
Blutdruck;101;B;Am Morgen misst der Arzthelfer, der den Bildschirm anstellt,;den Blutdruck;und den Blutzucker.;3;0.58;1;2.3;1.6;6.7;Am Morgen misst der Arzthelfer , der den Bildschirm anstellt , den Blutdruck;Bildschirm;2.496147632598877;0.6965598758251872;0;1
Blutdruck;101;C;Am Morgen kauft der Arzthelfer, der das Messgerät hält,;den Blutdruck;und den Blutzucker.;3;0.0;1;6.8;1.6;1.4;Am Morgen kauft der Arzthelfer , der das Messgerät hält , den Blutdruck;Messgerät;6.8050971031188965;2.8596251975395717;0;1
Blutdruck;101;D;Am Morgen kauft der Arzthelfer, der den Bildschirm anstellt,;den Blutdruck;und den Blutzucker.;3;0.0;1;2.3;1.6;1.4;Am Morgen kauft der Arzthelfer , der den Bildschirm anstellt , den Blutdruck;Bildschirm;8.448734283447266;9.08863544286578;0;1
Tuch;102;A;Konzentriert schwang der Torero, der den Stier verwundet hatte,;das Tuch;und machte sich bereit.;0;0.67;0;6.3;3.5;2.7;Konzentriert schwang der Torero , der den Stier verwundet hatte , das Tuch;Stier;6.984075546264648;4.733144138008356;0;1
Tuch;102;B;Konzentriert schwang der Torero, der das Gebet aufgesagt hatte,;das Tuch;und machte sich bereit.;0;0.83;0;4.1;1.8;2.7;Konzentriert schwang der Torero , der das Gebet aufgesagt hatte , das Tuch;Gebet;6.586974143981934;4.194527762942016;0;1
Tuch;102;C;Konzentriert befüllte der Torero, der den Stier verwundet hatte,;das Tuch;und machte sich bereit.;0;0.0;0;6.3;3.5;2.6;Konzentriert befüllte der Torero , der den Stier verwundet hatte , das Tuch;Stier;8.412259101867676;7.563658654689789;0;1
Tuch;102;D;Konzentriert befüllte der Torero, der das Gebet aufgesagt hatte,;das Tuch;und machte sich bereit.;0;0.0;0;4.1;1.8;2.6;Konzentriert befüllte der Torero , der das Gebet aufgesagt hatte , das Tuch;Gebet;7.387171745300293;7.212157428264618;0;1
Schwert;103;A;Angespannt zückte der Ritter, nachdem er den Kampf begonnen hatte,;das Schwert;und griff den Gegner an.;0;0.92;1;6.2;1.5;5.9;Angespannt zückte der Ritter , nachdem er den Kampf begonnen hatte , das Schwert;Kampf;0.9689076542854308;1.3378835320472717;0;1
Schwert;103;B;Angespannt zückte der Ritter, nachdem er die Brücke überquert hatte,;das Schwert;und griff den Gegner an.;0;0.92;1;1.1;1.0;5.9;Angespannt zückte der Ritter , nachdem er die Brücke überquert hatte , das Schwert;Brücke;1.45791757106781;2.876069128513336;0;1
Schwert;103;C;Angespannt kaute der Ritter, nachdem er den Kampf begonnen hatte,;das Schwert;und griff den Gegner an.;0;0.0;1;6.2;1.5;1.1;Angespannt kaute der Ritter , nachdem er den Kampf begonnen hatte , das Schwert;Kampf;2.4863648414611816;9.238486051559448;0;1
Schwert;103;D;Angespannt kaute der Ritter, nachdem er die Brücke überquert hatte,;das Schwert;und griff den Gegner an.;0;0.08;1;1.1;1.0;1.1;Angespannt kaute der Ritter , nachdem er die Brücke überquert hatte , das Schwert;Brücke;3.2885677814483643;12.159451007843018;0;1
Rettungswagen;104;A;Wachsam steuert der Sanitäter, der das Blaulicht eingeschaltet hat,;den Rettungswagen;in Richtung des Krankenhauses.;0;0.75;0;6.8;2.6;4.7;Wachsam steuert der Sanitäter , der das Blaulicht eingeschaltet hat , den Rettungswagen;Blaulicht;3.895928144454956;1.7733042460749857;0;1
Rettungswagen;104;B;Wachsam steuert der Sanitäter, der den Notizblock weggelegt hat,;den Rettungswagen;in Richtung des Krankenhauses.;0;0.58;0;1.3;1.2;4.7;Wachsam steuert der Sanitäter , der den Notizblock weggelegt hat , den Rettungswagen;Notizblock;5.294382572174072;3.6557207133155316;0;1
Rettungswagen;104;C;Wachsam kopiert der Sanitäter, der das Blaulicht eingeschaltet hat,;den Rettungswagen;in Richtung des Krankenhauses.;0;0.0;0;6.8;2.6;1.0;Wachsam kopiert der Sanitäter , der das Blaulicht eingeschaltet hat , den Rettungswagen;Blaulicht;6.217041015625;9.256926003843546;0;1
Rettungswagen;104;D;Wachsam kopiert der Sanitäter, der den Notizblock weggelegt hat,;den Rettungswagen;in Richtung des Krankenhauses.;0;0.0;0;1.3;1.2;1.0;Wachsam kopiert der Sanitäter , der den Notizblock weggelegt hat , den Rettungswagen;Notizblock;10.409613609313965;12.614035258069634;0;1
Aussage;105;A;Ohne zu zögern verweigerte der Zeuge, der den Angeklagten wiedererkannte,;die Aussage;und wendete sich an seinen Anwalt.;0;1.0;0;6.4;3.5;6.3;Ohne zu zögern verweigerte der Zeuge , der den Angeklagten wiedererkannte , die Aussage;Angeklagten;1.7419286966323853;0.7630948582664132;0;1
Aussage;105;B;Ohne zu zögern verweigerte der Zeuge, der den Gehstock umklammerte,;die Aussage;und wendete sich an seinen Anwalt.;0;0.83;0;1.1;1.6;6.3;Ohne zu zögern verweigerte der Zeuge , der den Gehstock umklammerte , die Aussage;Gehstock;3.12662935256958;1.9265257697552443;0;1
Aussage;105;C;Ohne zu zögern bestellte der Zeuge, der den Angeklagten wiedererkannte,;die Aussage;und wendete sich an seinen Anwalt.;0;0.0;0;6.4;3.5;2.6;Ohne zu zögern bestellte der Zeuge , der den Angeklagten wiedererkannte , die Aussage;Angeklagten;5.219636917114258;11.727256774902344;0;1
Aussage;105;D;Ohne zu zögern bestellte der Zeuge, der den Gehstock umklammerte,;die Aussage;und wendete sich an seinen Anwalt.;0;0.0;0;1.1;1.6;2.6;Ohne zu zögern bestellte der Zeuge , der den Gehstock umklammerte , die Aussage;Gehstock;7.0632734298706055;13.20497840642929;0;1
Schlittschuhe;106;A;Sogleich schnürt der Eiskunstläufer, der die Eishalle erreicht hat,;die Schlittschuhe;und begibt sich auf die Eisfläche.;2;1.0;0;6.7;2.0;6.1;Sogleich schnürt der Eiskunstläufer , der die Eishalle erreicht hat , die Schlittschuhe;Eishalle;4.228377498220652;2.2866788983810693;1;1
Schlittschuhe;106;B;Sogleich schnürt der Eiskunstläufer, der das Bonbon gelutscht hat,;die Schlittschuhe;und begibt sich auf die Eisfläche.;2;0.75;0;1.5;1.1;6.1;Sogleich schnürt der Eiskunstläufer , der das Bonbon gelutscht hat , die Schlittschuhe;Bonbon;5.424340717494488;6.102996531932149;1;1
Schlittschuhe;106;C;Sogleich zerbricht der Eiskunstläufer, der die Eishalle erreicht hat,;die Schlittschuhe;und begibt sich auf die Eisfläche.;2;0.0;0;6.7;2.0;1.6;Sogleich zerbricht der Eiskunstläufer , der die Eishalle erreicht hat , die Schlittschuhe;Eishalle;10.38189759850502;8.422932064859197;1;1
Schlittschuhe;106;D;Sogleich zerbricht der Eiskunstläufer, der das Bonbon gelutscht hat,;die Schlittschuhe;und begibt sich auf die Eisfläche.;2;0.08;0;1.5;1.1;1.6;Sogleich zerbricht der Eiskunstläufer , der das Bonbon gelutscht hat , die Schlittschuhe;Bonbon;11.446616277098656;10.341766030760482;1;1
Lasso;107;A;Gut gelaunt schwingt der Cowboy, nachdem er das Pferd gesattelt hatte,;das Lasso;und fängt das Tier ein.;0;0.33;0;5.4;4.5;6.5;Gut gelaunt schwingt der Cowboy , nachdem er das Pferd gesattelt hatte , das Lasso;Pferd;14.23028728365898;3.383628271520138;1;1
Lasso;107;B;Gut gelaunt schwingt der Cowboy, nachdem er den Kameraden gerufen hat,;das Lasso;und fängt das Tier ein.;0;0.75;0;1.3;1.6;6.5;Gut gelaunt schwingt der Cowboy , nachdem er den Kameraden gerufen hat , das Lasso;Kameraden;10.836560284718871;3.0755022461526096;1;1
Lasso;107;C;Gut gelaunt zerhackt der Cowboy, nachdem er das Pferd gesattelt hatte,;das Lasso;und fängt das Tier ein.;0;0.0;0;5.4;4.5;1.1;Gut gelaunt zerhackt der Cowboy , nachdem er das Pferd gesattelt hatte , das Lasso;Pferd;13.64304730296135;8.898174524307251;1;1
Lasso;107;D;Gut gelaunt zerhackt der Cowboy, nachdem er den Kameraden gerufen hat,;das Lasso;und fängt das Tier ein.;0;0.0;0;1.3;1.6;1.1;Gut gelaunt zerhackt der Cowboy , nachdem er den Kameraden gerufen hat , das Lasso;Kameraden;11.439143918454649;7.616285562515259;1;1
Drehbuch;108;A;Entspannt schrieb der Regisseur, der den Plot konstruiert hatte,;das Drehbuch;für die Serie.;2;0.33;0;6.6;4.4;6.0;Entspannt schrieb der Regisseur , der den Plot konstruiert hatte , das Drehbuch;Plot;1.6939547061920166;0.7938043202739209;0;1
Drehbuch;108;B;Entspannt schrieb der Regisseur, der den Kamin angemacht hatte,;das Drehbuch;für die Serie.;2;0.75;0;1.1;1.3;6.0;Entspannt schrieb der Regisseur , der den Kamin angemacht hatte , das Drehbuch;Kamin;3.119801521301269;1.073920687660575;0;1
Drehbuch;108;C;Entspannt verzehrte der Regisseur, der den Plot konstruiert hatte,;das Drehbuch;für die Serie.;2;0.0;0;6.6;4.4;1.1;Entspannt verzehrte der Regisseur , der den Plot konstruiert hatte , das Drehbuch;Plot;4.343595504760742;5.105845531448722;0;1
Drehbuch;108;D;Entspannt verzehrte der Regisseur, der den Kamin angemacht hatte,;das Drehbuch;für die Serie.;2;0.0;0;1.1;1.3;1.1;Entspannt verzehrte der Regisseur , der den Kamin angemacht hatte , das Drehbuch;Kamin;8.250163078308105;12.838793389964849;0;1
Stern;109;A;Sofort entdeckt der Astronom, der das Teleskop aufgestellt hat,;den Stern;am Firmament.;0;0.58;1;5.7;2.4;4.9;Sofort entdeckt der Astronom , der das Teleskop aufgestellt hat , den Stern;Teleskop;4.691676139831543;4.846240043640137;0;0
Stern;109;B;Sofort entdeckt der Astronom, der die Uhrzeit notiert hat,;den Stern;am Firmament.;0;0.58;1;3.0;1.9;4.9;Sofort entdeckt der Astronom , der die Uhrzeit notiert hat , den Stern;Uhrzeit;4.074689865112305;4.787631511688232;0;0
Stern;109;C;Sofort serviert der Astronom, der das Teleskop aufgestellt hat,;den Stern;am Firmament.;0;0.0;1;5.7;2.4;1.4;Sofort serviert der Astronom , der das Teleskop aufgestellt hat , den Stern;Teleskop;6.520441055297852;5.78809928894043;0;0
Stern;109;D;Sofort serviert der Astronom, der die Uhrzeit notiert hat,;den Stern;am Firmament.;0;0.0;1;3.0;1.9;1.4;Sofort serviert der Astronom , der die Uhrzeit notiert hat , den Stern;Uhrzeit;5.734159469604492;7.2459540367126465;0;0
Anker;110;A;Gestern lichtete der Seemann, der das Boot kommandierte,;den Anker;und verließ den Hafen.;0;0.5;1;6.4;2.0;6.9;Gestern lichtete der Seemann , der das Boot kommandierte , den Anker;Boot;1.45715069770813;1.6394261070527136;0;1
Anker;110;B;Gestern lichtete der Seemann, der den Atem anhielt,;den Anker;und verließ den Hafen.;0;0.58;1;1.0;4.1;6.9;Gestern lichtete der Seemann , der den Atem anhielt , den Anker;Atem;3.7966365814208975;4.780685931444168;0;1
Anker;110;C;Gestern kochte der Seemann, der das Boot kommandierte,;den Anker;und verließ den Hafen.;0;0.0;1;6.4;2.0;1.0;Gestern kochte der Seemann , der das Boot kommandierte , den Anker;Boot;9.313803672790527;9.903860807418823;0;1
Anker;110;D;Gestern kochte der Seemann, der den Atem anhielt,;den Anker;und verließ den Hafen.;0;0.0;1;1.0;4.1;1.0;Gestern kochte der Seemann , der den Atem anhielt , den Anker;Atem;8.821819305419922;10.119316816329956;0;1
Seil;111;A;Am Vormittag knotete der Bergsteiger, nachdem er den Haken festgebohrt hatte,;das Seil;um den Aufstieg abzusichern.;2;0.58;0;4.6;1.6;6.1;Am Vormittag knotete der Bergsteiger , nachdem er den Haken festgebohrt hatte , das Seil;Haken;1.345280647277832;0.5295446831732988;0;1
Seil;111;B;Am Vormittag knotete der Bergsteiger, nachdem er die Krähe verscheucht hatte,;das Seil;um den Aufstieg abzusichern.;2;0.75;0;1.4;1.6;6.1;Am Vormittag knotete der Bergsteiger , nachdem er die Krähe verscheucht hatte , das Seil;Krähe;1.9880878925323489;0.606166343903169;0;1
Seil;111;C;Am Vormittag roch der Bergsteiger, nachdem er den Haken festgebohrt hatte,;das Seil;um den Aufstieg abzusichern.;2;0.0;0;4.6;1.6;1.2;Am Vormittag roch der Bergsteiger , nachdem er den Haken festgebohrt hatte , das Seil;Haken;5.21563720703125;10.24484896659851;0;1
Seil;111;D;Am Vormittag roch der Bergsteiger, nachdem er die Krähe verscheucht hatte,;das Seil;um den Aufstieg abzusichern.;2;0.0;0;1.4;1.6;1.2;Am Vormittag roch der Bergsteiger , nachdem er die Krähe verscheucht hatte , das Seil;Krähe;8.40955638885498;12.29793667793274;0;1
Rouletterad;112;A;Entspannt dreht der Croupier, der den Spieltisch vorbereitet hat,;das Rouletterad;und verrät die nächste Zahl.;0;0.67;0;6.3;2.1;6.1;Entspannt dreht der Croupier , der den Spieltisch vorbereitet hat , das Rouletterad;Spieltisch;16.77680749166757;2.664924131706357;1;1
Rouletterad;112;B;Entspannt dreht der Croupier, der die Frau beeindruckt hat,;das Rouletterad;und verrät die nächste Zahl.;0;0.33;0;2.0;1.3;6.1;Entspannt dreht der Croupier , der die Frau beeindruckt hat , das Rouletterad;Frau;17.351428607478738;2.2044539279304445;1;1
Rouletterad;112;C;Entspannt schlürft der Croupier, der den Spieltisch vorbereitet hat,;das Rouletterad;und verrät die nächste Zahl.;0;0.0;0;6.3;2.1;1.1;Entspannt schlürft der Croupier , der den Spieltisch vorbereitet hat , das Rouletterad;Spieltisch;19.34576404467225;8.713103194721043;1;1
Rouletterad;112;D;Entspannt schlürft der Croupier, der die Frau beeindruckt hat,;das Rouletterad;und verrät die nächste Zahl.;0;0.0;0;2.0;1.3;1.1;Entspannt schlürft der Croupier , der die Frau beeindruckt hat , das Rouletterad;Frau;19.18605530261993;11.750683473423123;1;1
Nägel;113;A;Neulich feilte die Kosmetikerin, während sie die Maniküre durchführte,;die Nägel;und lackierte sie.;0;0.75;0;6.9;1.7;6.8;Neulich feilte die Kosmetikerin , während sie die Maniküre durchführte , die Nägel;Maniküre;8.090167999267578;3.65028173988685;0;1
Nägel;113;B;Neulich feilte die Kosmetikerin, während sie das Gespräch belauschte,;die Nägel;und lackierte sie.;0;1.0;0;1.3;1.0;6.8;Neulich feilte die Kosmetikerin , während sie das Gespräch belauschte , die Nägel;Gespräch;8.307241439819336;7.191479708999395;0;1
Nägel;113;C;Neulich baute die Kosmetikerin, während sie die Maniküre durchführte,;die Nägel;und lackierte sie.;0;0.08;0;6.9;1.7;5.5;Neulich baute die Kosmetikerin , während sie die Maniküre durchführte , die Nägel;Maniküre;8.609535217285156;3.434313486563042;0;1
Nägel;113;D;Neulich baute die Kosmetikerin, während sie das Gespräch belauschte,;die Nägel;und lackierte sie.;0;0.0;0;1.3;1.0;5.5;Neulich baute die Kosmetikerin , während sie das Gespräch belauschte , die Nägel;Gespräch;10.034035682678224;7.350685864686966;0;1
Zukunft;114;A;Sogleich prophezeite der Wahrsager, der die Kristallkugel befragt hatte,;die Zukunft;der Familie.;0;0.58;1;6.7;3.9;6.8;Sogleich prophezeite der Wahrsager , der die Kristallkugel befragt hatte , die Zukunft;Kristallkugel;5.036064624786377;4.442876274231821;0;1
Zukunft;114;B;Sogleich prophezeite der Wahrsager, der die Kerze angezündet hatte,;die Zukunft;der Familie.;0;0.58;1;1.4;1.1;6.8;Sogleich prophezeite der Wahrsager , der die Kerze angezündet hatte , die Zukunft;Kerze;5.356526851654053;3.0997387764509767;0;1
Zukunft;114;C;Sogleich würzte der Wahrsager, der die Kristallkugel befragt hatte,;die Zukunft;der Familie.;0;0.0;1;6.7;3.9;1.5;Sogleich würzte der Wahrsager , der die Kristallkugel befragt hatte , die Zukunft;Kristallkugel;9.682241439819336;8.945858886931092;0;1
Zukunft;114;D;Sogleich würzte der Wahrsager, der die Kerze angezündet hatte,;die Zukunft;der Familie.;0;0.0;1;1.4;1.1;1.5;Sogleich würzte der Wahrsager , der die Kerze angezündet hatte , die Zukunft;Kerze;11.310280799865724;11.039674330502748;0;1
Ausgrabung;115;A;Heute beginnt der Archäologe, der die Schaufel hervorgeholt hat,;die Ausgrabung;in der Ruine.;0;0.92;0;6.6;5.3;3.0;Heute beginnt der Archäologe , der die Schaufel hervorgeholt hat , die Ausgrabung;Schaufel;8.597981572151184;4.503792636678554;1;1
Ausgrabung;115;B;Heute beginnt der Archäologe, der das Taxi genommen hat,;die Ausgrabung;in der Ruine.;0;0.5;0;1.3;2.5;3.0;Heute beginnt der Archäologe , der das Taxi genommen hat , die Ausgrabung;Taxi;7.083067297935486;7.686974202108104;1;1
Ausgrabung;115;C;Heute raspelt der Archäologe, der die Schaufel hervorgeholt hat,;die Ausgrabung;in der Ruine.;0;0.0;0;6.6;5.3;1.5;Heute raspelt der Archäologe , der die Schaufel hervorgeholt hat , die Ausgrabung;Schaufel;8.590244054794312;10.619860269362107;1;1
Ausgrabung;115;D;Heute raspelt der Archäologe, der das Taxi genommen hat,;die Ausgrabung;in der Ruine.;0;0.0;0;1.3;2.5;1.5;Heute raspelt der Archäologe , der das Taxi genommen hat , die Ausgrabung;Taxi;8.724981307983398;10.28023068420589;1;1
Strauß;116;A;Zügig bindet der Florist, der die Rosen gezüchtet hat,;den Strauß;für die Hochzeit.;0;0.92;1;6.8;3.9;6.5;Zügig bindet der Florist , der die Rosen gezüchtet hat , den Strauß;Rosen;6.23760986328125;1.1339755728840828;0;1
Strauß;116;B;Zügig bindet der Florist, der die Fenster geschlossen hat,;den Strauß;für die Hochzeit.;0;0.92;1;2.6;1.6;6.5;Zügig bindet der Florist , der die Fenster geschlossen hat , den Strauß;Fenster;9.478477478027344;1.2753122076392174;0;1
Strauß;116;C;Zügig ölt der Florist, der die Rosen gezüchtet hat,;den Strauß;für die Hochzeit.;0;0.0;1;6.8;3.9;1.0;Zügig ölt der Florist , der die Rosen gezüchtet hat , den Strauß;Rosen;6.606600761413574;6.147313203662634;0;1
Strauß;116;D;Zügig ölt der Florist, der die Fenster geschlossen hat,;den Strauß;für die Hochzeit.;0;0.0;1;2.6;1.6;1.0;Zügig ölt der Florist , der die Fenster geschlossen hat , den Strauß;Fenster;8.960135459899902;5.097130432724953;0;1
Rolle;117;A;Umgehend spielt der Schauspieler, der das Skript auswendig gelernt hat,;die Rolle;für das Theaterstück.;0;0.75;1;6.1;3.8;5.8;Umgehend spielt der Schauspieler , der das Skript auswendig gelernt hat , die Rolle;Skript;2.169894933700561;3.1455793380737305;0;0
Rolle;117;B;Umgehend spielt der Schauspieler, der die Torte gebacken hat,;die Rolle;für das Theaterstück.;0;0.67;1;2.3;4.6;5.8;Umgehend spielt der Schauspieler , der die Torte gebacken hat , die Rolle;Torte;5.597255706787109;2.692253589630127;0;0
Rolle;117;C;Umgehend schnibbelt der Schauspieler, der das Skript auswendig gelernt hat,;die Rolle;für das Theaterstück.;0;0.0;1;6.1;3.8;2.5;Umgehend schnibbelt der Schauspieler , der das Skript auswendig gelernt hat , die Rolle;Skript;7.534296989440918;5.8414764404296875;0;0
Rolle;117;D;Umgehend schnibbelt der Schauspieler, der die Torte gebacken hat,;die Rolle;für das Theaterstück.;0;0.0;1;2.3;4.6;2.5;Umgehend schnibbelt der Schauspieler , der die Torte gebacken hat , die Rolle;Torte;9.797903060913086;12.708264350891113;0;0
Sendung;118;A;Am Abend moderiert der Moderator, der die Zuschauer unterhält,;die Sendung;für den Fernsehkanal.;0;0.42;0;6.4;6.3;6.7;Am Abend moderiert der Moderator , der die Zuschauer unterhält , die Sendung;Zuschauer;3.498459577560425;3.9198473319411278;0;1
Sendung;118;B;Am Abend moderiert der Moderator, der die Weltmeere bereist,;die Sendung;für den Fernsehkanal.;0;0.17;0;2.0;1.5;6.7;Am Abend moderiert der Moderator , der die Weltmeere bereist , die Sendung;Weltmeere;5.052046298980713;2.575623059645295;0;1
Sendung;118;C;Am Abend wiegt der Moderator, der die Zuschauer unterhält,;die Sendung;für den Fernsehkanal.;0;0.0;0;6.4;6.3;3.7;Am Abend wiegt der Moderator , der die Zuschauer unterhält , die Sendung;Zuschauer;9.344611167907717;6.241873934864998;0;1
Sendung;118;D;Am Abend wiegt der Moderator, der die Weltmeere bereist,;die Sendung;für den Fernsehkanal.;0;0.0;0;2.0;1.5;3.7;Am Abend wiegt der Moderator , der die Weltmeere bereist , die Sendung;Weltmeere;9.849727630615234;8.903804153203964;0;1
Stück;119;A;Ohne zu zögern komponierte der Musiker, der die Noten aufschrieb,;das Stück;für seine nächste Sonate.;0;0.25;0;4.8;4.1;6.9;Ohne zu zögern komponierte der Musiker , der die Noten aufschrieb , das Stück;Noten;2.9945125579833984;3.8033716529607773;0;1
Stück;119;B;Ohne zu zögern komponierte der Musiker, der die Fragen beantwortete,;das Stück;für seine nächste Sonate.;0;0.42;0;1.7;2.1;6.9;Ohne zu zögern komponierte der Musiker , der die Fragen beantwortete , das Stück;Fragen;3.555346965789795;2.8020534766837955;0;1
Stück;119;C;Ohne zu zögern grillte der Musiker, der die Noten aufschrieb,;das Stück;für seine nächste Sonate.;0;0.0;0;4.8;4.1;4.2;Ohne zu zögern grillte der Musiker , der die Noten aufschrieb , das Stück;Noten;5.43473482131958;4.918182209134102;0;1
Stück;119;D;Ohne zu zögern grillte der Musiker, der die Fragen beantwortete,;das Stück;für seine nächste Sonate.;0;0.08;0;1.7;2.1;4.2;Ohne zu zögern grillte der Musiker , der die Fragen beantwortete , das Stück;Fragen;7.233517646789551;5.83492136746645;0;1
Bild;120;A;Fröhlich malte der Künstler, der die Leinwand aufgespannt hatte,;das Bild;in seinem Atelier.;2;0.58;1;6.6;2.3;7.0;Fröhlich malte der Künstler , der die Leinwand aufgespannt hatte , das Bild;Leinwand;1.6477261781692505;1.4110928773880005;0;0
Bild;120;B;Fröhlich malte der Künstler, der den Nachtisch zubereitet hatte,;das Bild;in seinem Atelier.;2;0.58;1;1.5;1.7;7.0;Fröhlich malte der Künstler , der den Nachtisch zubereitet hatte , das Bild;Nachtisch;1.7857142686843872;1.813694715499878;0;0
Bild;120;C;Fröhlich bewohnte der Künstler, der die Leinwand aufgespannt hatte,;das Bild;in seinem Atelier.;2;0.0;1;6.6;2.3;2.2;Fröhlich bewohnte der Künstler , der die Leinwand aufgespannt hatte , das Bild;Leinwand;6.225923538208008;6.3973069190979;0;0
Bild;120;D;Fröhlich bewohnte der Künstler, der den Nachtisch zubereitet hatte,;das Bild;in seinem Atelier.;2;0.0;1;1.5;1.7;2.2;Fröhlich bewohnte der Künstler , der den Nachtisch zubereitet hatte , das Bild;Nachtisch;8.036155700683594;9.591923713684082;0;0
